번호,측정망,도시,측정지점,지역,측정연도,분기,주간9시,주간12시,주간16시,주간20시,주간평균,야간23시,야간01시,야간평균
5170,지방,경기화성시,포스코 입구 앞(반송동 102),일반,2023,2,67.1,65.8,64.1,66.6,66,64,60.8,62
5171,지방,경기화성시,포스코 입구 앞(반송동 102),일반,2023,3,65,63,61,62,63,52,45,49
5172,지방,경기화성시,포스코 입구 앞(반송동 102),일반,2023,4,66.7,66.3,64.7,65.2,66,64.1,57.2,61
5173,지방,경기화성시,삼성레미안 입구(반송동 100),일반,2023,1,64.2,64.6,65.4,68,66,59.7,55,57
5174,지방,경기화성시,삼성레미안 입구(반송동 100),일반,2023,2,61.4,62.6,61.9,60,61,61.3,57,59
5175,지방,경기화성시,삼성레미안 입구(반송동 100),일반,2023,3,49,50,53,48,50,47,42,45
5176,지방,경기화성시,삼성레미안 입구(반송동 100),일반,2023,4,66.5,60.6,61.7,61.5,63,57.1,53.9,56
5177,지방,경기화성시,롯데캐슬 입구(반송동 101),일반,2023,1,65.3,66.9,65.5,61.3,65,62,54.7,58
5178,지방,경기화성시,롯데캐슬 입구(반송동 101),일반,2023,2,62.9,64.4,63.7,66.5,64,61.1,53.1,57
5179,지방,경기화성시,롯데캐슬 입구(반송동 101),일반,2023,3,66,69,66,68,67,62,61,62
5180,지방,경기화성시,롯데캐슬 입구(반송동 101),일반,2023,4,62.4,67.7,62.3,68.3,65,58,50.6,54
5181,지방,경기화성시,월드메르디앙 입구 앞 도로 (반송동 248),도로,2023,1,66.7,68.3,67.1,66.3,67,64.5,61.3,63
5182,지방,경기화성시,월드메르디앙 입구 앞 도로 (반송동 248),도로,2023,2,67.2,66.1,67.1,66.7,67,65.9,59.7,63
5183,지방,경기화성시,월드메르디앙 입구 앞 도로 (반송동 248),도로,2023,3,67.4,68.2,67.8,72.3,69,63.9,61.7,63
5184,지방,경기화성시,월드메르디앙 입구 앞 도로 (반송동 248),도로,2023,4,67.5,66.6,66.5,67.2,67,65.5,61.3,63
5185,지방,경기화성시,우남퍼스트빌 입구 앞 도로(반송동 248-1),도로,2023,1,67.4,66.2,68.4,67.7,67,66.7,61.7,64
5186,지방,경기화성시,우남퍼스트빌 입구 앞 도로(반송동 248-1),도로,2023,2,68.1,67,67.4,66.9,67,62.7,60.6,62
5187,지방,경기화성시,우남퍼스트빌 입구 앞 도로(반송동 248-1),도로,2023,3,66.5,65.5,66.8,68.1,67,66.2,62.1,64
5188,지방,경기화성시,우남퍼스트빌 입구 앞 도로(반송동 248-1),도로,2023,4,68.1,66.9,67.2,67.2,67,64.3,60.6,62
5189,지방,경기화성시,31-12번지 단독주택부지 앞,일반,2023,1,64.4,64.5,62,67.2,65,61.5,56.2,59
5190,지방,경기화성시,31-12번지 단독주택부지 앞,일반,2023,2,61.4,60.5,58,61.2,60,57.1,55.2,56
5191,지방,경기화성시,31-12번지 단독주택부지 앞,일반,2023,3,73,76,74,77,75,73,64,69
5192,지방,경기화성시,31-12번지 단독주택부지 앞,일반,2023,4,58.4,58,59.1,61.2,59,57.6,58.9,58
5193,지방,경기화성시,25-42번지 다이소 앞,일반,2023,1,65.7,68,65.2,65.7,66,62.2,59.6,61
5194,지방,경기화성시,25-42번지 다이소 앞,일반,2023,2,64.4,68.3,63.4,64.4,65,64.7,56.2,60
5195,지방,경기화성시,25-42번지 다이소 앞,일반,2023,3,72,71,69,65,69,67,64,66
5196,지방,경기화성시,25-42번지 다이소 앞,일반,2023,4,65.3,64.8,63.3,65.2,65,63.6,65.3,64
5197,지방,경기화성시,새마을금고앞(봉담읍 상리 27-12),일반,2023,1,51.5,60.2,55.1,50.7,54,51.9,50.3,51
5198,지방,경기화성시,새마을금고앞(봉담읍 상리 27-12),일반,2023,2,54.3,51.4,50.2,50.1,52,49.5,48.6,49
5199,지방,경기화성시,새마을금고앞(봉담읍 상리 27-12),일반,2023,3,72,73,70,67,71,65,66,66
5200,지방,경기화성시,새마을금고앞(봉담읍 상리 27-12),일반,2023,4,53.7,52.1,55.3,50.4,53,53.2,44.9,49
5201,지방,경기화성시,27-30번지 봉담행정센터 입구,도로,2023,1,59.8,60.4,59.7,63.7,61,56.2,47.5,52
5202,지방,경기화성시,27-30번지 봉담행정센터 입구,도로,2023,2,58.8,56.9,61.6,59.2,59,57.9,53.4,56
5203,지방,경기화성시,27-30번지 봉담행정센터 입구,도로,2023,3,65.8,64.1,64.7,68.8,66,62.6,55.7,59
5204,지방,경기화성시,27-30번지 봉담행정센터 입구,도로,2023,4,62.6,60.1,61,64.5,62,54.6,50.6,53
5205,지방,경기화성시,27-7번지 봉담행정센터 후문 버스정류장,도로,2023,1,67.4,66,64.7,66,66,63,57.9,60
5206,지방,경기화성시,27-7번지 봉담행정센터 후문 버스정류장,도로,2023,2,64.9,70.5,66.7,66.4,67,67.5,57,62
5207,지방,경기화성시,27-7번지 봉담행정센터 후문 버스정류장,도로,2023,3,64.9,70.5,66.7,66.4,67,67.5,57,62
5208,지방,경기화성시,27-7번지 봉담행정센터 후문 버스정류장,도로,2023,4,63.9,64.8,65.2,68.5,66,62.9,61.3,62
5209,지방,경기광주시,하번천리 마을회관 옆(220-4),일반,2023,1,56,53.9,54.4,52.6,54,57.4,58.5,58
5210,지방,경기광주시,하번천리 마을회관 옆(220-4),일반,2023,2,50.9,48.8,49.3,47.5,49,52.5,53.6,53
5211,지방,경기광주시,하번천리 마을회관 옆(220-4),일반,2023,3,59.8,57.4,58.8,59.1,59,59.6,57.9,59
5212,지방,경기광주시,하번천리 마을회관 옆(220-4),일반,2023,4,57.2,55.1,55.6,53.8,55,54.8,55.9,55
5213,지방,경기광주시,하번천리 209-2번지 앞,일반,2023,1,59,56.9,57.8,54.6,57,57.7,59.6,59
5214,지방,경기광주시,하번천리 209-2번지 앞,일반,2023,2,55.8,53.7,54.6,51.4,54,54.7,56.6,56
5215,지방,경기광주시,하번천리 209-2번지 앞,일반,2023,3,63.1,60.6,60.8,61.8,62,55.6,53.8,55
5216,지방,경기광주시,하번천리 209-2번지 앞,일반,2023,4,58.7,56.6,57.5,54.3,57,55.3,57.2,56
5217,지방,경기광주시,하번천리 214-3번지 옆,일반,2023,1,52.6,52.4,52.8,48,51,57,52.6,55
5218,지방,경기광주시,하번천리 214-3번지 옆,일반,2023,2,59,58.8,59.2,54.4,58,61.3,56.9,59
5219,지방,경기광주시,하번천리 214-3번지 옆,일반,2023,3,70.9,70,69.7,64.3,69,64.4,64.8,65
5220,지방,경기광주시,하번천리 214-3번지 옆,일반,2023,4,54.2,54,54.4,49.6,53,60.3,55.9,58
5221,지방,경기광주시,하번천리 220(하번천교 앞),도로,2023,1,56.7,57.9,57.8,57.4,57,54.1,51.5,53
5222,지방,경기광주시,하번천리 220(하번천교 앞),도로,2023,2,54.7,55.9,55.8,55.4,55,55.7,53.1,54
5223,지방,경기광주시,하번천리 220(하번천교 앞),도로,2023,3,52.8,53.5,49,49.1,51,48.7,47.3,48
5224,지방,경기광주시,하번천리 220(하번천교 앞),도로,2023,4,58.9,62.4,60.3,60.8,61,52.9,51.6,52
5225,지방,경기광주시,하번천리 38-17번지 앞,도로,2023,1,58.9,58.4,55.5,56.5,57,58.1,55.6,57
5226,지방,경기광주시,하번천리 38-17번지 앞,도로,2023,2,56.9,56.4,53.5,54.5,55,57.1,54.6,56
5227,지방,경기광주시,하번천리 38-17번지 앞,도로,2023,3,54.3,48.9,50.3,48.9,51,45.6,44.1,45
5228,지방,경기광주시,하번천리 38-17번지 앞,도로,2023,4,71.1,71.1,70.6,69.6,71,56.3,66.1,61
5229,지방,경기광주시,송정동 103-16 (빌라 앞),일반,2023,1,58.7,55.9,57,54.4,57,65.9,57.8,62
5230,지방,경기광주시,송정동 103-16 (빌라 앞),일반,2023,2,58.5,55.7,56.8,54.2,56,51.8,43.7,48
5231,지방,경기광주시,송정동 103-16 (빌라 앞),일반,2023,3,54.8,60.4,56.8,52.1,56,45.2,43.1,44
5232,지방,경기광주시,송정동 103-16 (빌라 앞),일반,2023,4,61.6,58.8,59.9,57.3,59,57.8,49.7,54
5233,지방,경기광주시,송정동 113-52 (야식1번지 앞),일반,2023,1,52.7,55.2,57.1,54.9,55,57.5,51.6,55
5234,지방,경기광주시,송정동 113-52 (야식1번지 앞),일반,2023,2,54.4,56.9,58.8,56.6,57,61,55.1,58
5235,지방,경기광주시,송정동 113-52 (야식1번지 앞),일반,2023,3,62.6,53.1,60.9,46.4,56,55.3,50.6,53
5236,지방,경기광주시,송정동 113-52 (야식1번지 앞),일반,2023,4,57.4,59.9,61.8,59.6,60,54.1,48.2,51
5237,지방,경기광주시,경안동 108-46 (나산아파트 앞),일반,2023,1,61.2,57.8,60.9,60.6,60,54,47.4,51
5238,지방,경기광주시,경안동 108-46 (나산아파트 앞),일반,2023,2,65.7,62.3,65.4,65.1,65,61.5,54.9,58
5239,지방,경기광주시,경안동 108-46 (나산아파트 앞),일반,2023,3,53.5,48.4,51.9,47,50,44.9,45.3,45
5240,지방,경기광주시,경안동 108-46 (나산아파트 앞),일반,2023,4,66.7,63.3,66.4,66.1,66,62.4,55.8,59
5241,지방,경기광주시,송정동 135-12 (현대아파트 102동 앞),도로,2023,1,66.5,66,65.1,64.3,65,66.4,63.4,65
5242,지방,경기광주시,송정동 135-12 (현대아파트 102동 앞),도로,2023,2,61.8,61.3,60.4,59.6,61,59.8,56.8,58
5243,지방,경기광주시,송정동 135-12 (현대아파트 102동 앞),도로,2023,3,53.3,52.4,53.5,52.5,53,51.3,49.2,50
5244,지방,경기광주시,송정동 135-12 (현대아파트 102동 앞),도로,2023,4,60.8,60.3,59.4,58.6,60,63,60,62
5245,지방,경기광주시,송정동 123-1 (파라다이스아파트 204동 앞),도로,2023,1,61.6,58.5,61.6,63.4,61,58.6,56.9,58
5246,지방,경기광주시,송정동 123-1 (파라다이스아파트 204동 앞),도로,2023,2,57.9,54.8,57.9,59.7,58,52,50.3,51
5247,지방,경기광주시,송정동 123-1 (파라다이스아파트 204동 앞),도로,2023,3,47.9,51,51.9,45.3,49,48.1,48.2,48
5248,지방,경기광주시,송정동 123-1 (파라다이스아파트 204동 앞),도로,2023,4,60.1,57,60.1,61.9,60,62.8,61.1,62
5249,지방,경기광주시,경안동 33-40 (경안종로빈대떡 앞),일반,2023,1,55.5,58.1,57.4,68.2,60,55,52.7,54
5250,지방,경기광주시,경안동 33-40 (경안종로빈대떡 앞),일반,2023,2,61,63.6,62.9,73.7,65,55.1,52.8,54
5251,지방,경기광주시,경안동 33-40 (경안종로빈대떡 앞),일반,2023,3,50.3,48.3,47.7,48.7,49,41.4,43,42
5252,지방,경기광주시,경안동 33-40 (경안종로빈대떡 앞),일반,2023,4,63.1,65.7,65,75.8,67,62.7,60.4,62
5253,지방,경기광주시,경안동 29-4 (필모텔 앞),일반,2023,1,56.9,54.5,55.9,56.2,56,62.8,61.1,62
5254,지방,경기광주시,경안동 29-4 (필모텔 앞),일반,2023,2,56.4,54,55.4,55.7,55,57.6,55.9,57
5255,지방,경기광주시,경안동 29-4 (필모텔 앞),일반,2023,3,60,57.4,56.2,53.8,57,46.6,42.9,45
5256,지방,경기광주시,경안동 29-4 (필모텔 앞),일반,2023,4,62.3,59.9,61.3,61.6,61,60.6,58.9,60
5257,지방,경기광주시,경안동 22-5 (스테이원호텔 앞),일반,2023,1,62.8,60.3,60.5,61.5,61,56,54.2,55
5258,지방,경기광주시,경안동 22-5 (스테이원호텔 앞),일반,2023,2,61.1,58.6,58.8,59.8,60,60.1,58.3,59
5259,지방,경기광주시,경안동 22-5 (스테이원호텔 앞),일반,2023,3,63.2,76,64,61.4,66,59.3,54,57
5260,지방,경기광주시,경안동 22-5 (스테이원호텔 앞),일반,2023,4,59.7,57.2,57.4,58.4,58,56.1,54.3,55
5261,지방,경기광주시,경안동 57-12 (감초당 약국 앞),도로,2023,1,66.3,65.2,66,65.8,66,70.5,65.9,68
5262,지방,경기광주시,경안동 57-12 (감초당 약국 앞),도로,2023,2,67.6,66.5,67.3,67.1,67,68.6,64,66
5263,지방,경기광주시,경안동 57-12 (감초당 약국 앞),도로,2023,3,55.3,54.1,54.1,53.5,54,52.4,52.4,52
5264,지방,경기광주시,경안동 57-12 (감초당 약국 앞),도로,2023,4,66.4,65.3,66.1,65.9,66,65.8,61.2,64
5265,지방,경기광주시,경안동 53-4 (농협중앙회 앞),도로,2023,1,68,67.8,70.4,66.2,68,65.8,60.8,63
5266,지방,경기광주시,경안동 53-4 (농협중앙회 앞),도로,2023,2,69,68.8,71.4,67.2,69,66.3,61.3,64
5267,지방,경기광주시,경안동 53-4 (농협중앙회 앞),도로,2023,3,59.5,59.3,60.2,64.7,61,59.3,52.3,56
5268,지방,경기광주시,경안동 53-4 (농협중앙회 앞),도로,2023,4,68.7,68.5,71.1,66.9,69,64.1,59.1,62
5269,지방,경기광주시,장지동 338-7 (장지한우 건너편),일반,2023,1,73.7,72.8,72.5,67.1,72,64,64.4,64
5270,지방,경기광주시,장지동 338-7 (장지한우 건너편),일반,2023,2,69.3,68.4,68.1,62.7,67,58,58.4,58
5271,지방,경기광주시,장지동 338-7 (장지한우 건너편),일반,2023,3,59.4,59.7,61.7,59.7,60,59.7,59.9,60
5272,지방,경기광주시,장지동 338-7 (장지한우 건너편),일반,2023,4,74,73.1,72.8,67.4,72,63,63.4,63
5273,지방,경기광주시,장지동 388-28 (아이조아 물류창고 앞),일반,2023,1,49.7,55.3,51.7,47,51,50.3,48.2,49
5274,지방,경기광주시,장지동 388-28 (아이조아 물류창고 앞),일반,2023,2,49.5,55.1,51.5,46.8,51,63.2,61.1,62
5275,지방,경기광주시,장지동 388-28 (아이조아 물류창고 앞),일반,2023,3,76.9,77.4,78,77.9,78,77.2,76.5,77
5276,지방,경기광주시,장지동 388-28 (아이조아 물류창고 앞),일반,2023,4,57,62.6,59,54.3,58,60.4,58.3,59
5277,지방,경기광주시,장지동 388-8 (광림특장서비스센터 앞),일반,2023,1,67,57.5,65.3,50.8,60,58.7,54,56
5278,지방,경기광주시,장지동 388-8 (광림특장서비스센터 앞),일반,2023,2,62.9,53.4,61.2,46.7,56,60.7,56,58
5279,지방,경기광주시,장지동 388-8 (광림특장서비스센터 앞),일반,2023,3,49.9,55.9,48.8,49.4,51,47.7,47.3,48
5280,지방,경기광주시,장지동 388-8 (광림특장서비스센터 앞),일반,2023,4,60.5,51,58.8,44.3,54,59.6,54.9,57
5281,지방,경기광주시,장지동 673-3 (쌍용자동차 옆),도로,2023,1,77.2,74.3,74.6,73.8,75,65.6,64.6,65
5282,지방,경기광주시,장지동 673-3 (쌍용자동차 옆),도로,2023,2,65.1,62.2,62.5,61.7,63,56.7,55.7,56
5283,지방,경기광주시,장지동 673-3 (쌍용자동차 옆),도로,2023,3,63.7,64,65.6,62.3,64,62.7,59.4,61
5284,지방,경기광주시,장지동 673-3 (쌍용자동차 옆),도로,2023,4,75.3,72.4,72.7,71.9,73,64.9,63.9,64
5285,지방,경기광주시,장지동 460 (대진전선 앞),도로,2023,1,68.1,68.9,68.4,68.2,68,66.3,65.2,66
5286,지방,경기광주시,장지동 460 (대진전선 앞),도로,2023,2,65.4,66.2,65.7,65.5,66,44.9,43.8,44
5287,지방,경기광주시,장지동 460 (대진전선 앞),도로,2023,3,66.1,62.2,60.7,60.6,62,58.9,57.7,58
5288,지방,경기광주시,장지동 460 (대진전선 앞),도로,2023,4,68.8,69.6,69.1,68.9,69,63.5,62.4,63
5289,지방,강원강릉시,관도니 강정선생,일반,2023,1,53.4,55.1,52.2,56.9,54,48.2,48.2,48
5290,지방,강원강릉시,관도니 강정선생,일반,2023,2,53,56.2,52.3,57.2,55,48.7,49.1,49
5291,지방,강원강릉시,관도니 강정선생,일반,2023,3,55.2,53.6,51,58.4,55,48.9,49.1,49
5292,지방,강원강릉시,관도니 강정선생,일반,2023,4,55.4,54.9,54,58.5,56,49.2,49.1,49
5293,지방,강원강릉시,강부아파트 라동앞,일반,2023,1,48.6,50.3,55.9,48.7,51,45.2,47.6,46
5294,지방,강원강릉시,강부아파트 라동앞,일반,2023,2,48.2,50.2,56.2,49.2,51,46.2,48.2,47
5295,지방,강원강릉시,강부아파트 라동앞,일반,2023,3,47,49.9,56.2,50.2,51,47,48.3,48
5296,지방,강원강릉시,강부아파트 라동앞,일반,2023,4,49,51.4,53.5,52.2,52,48.2,48.3,48
5297,지방,강원강릉시,조성옥씨댁,일반,2023,1,52.6,50.1,45.5,53.1,50,50.8,52.4,52
5298,지방,강원강릉시,조성옥씨댁,일반,2023,2,51.7,51.2,46.1,52.8,50,50.8,52,51
5299,지방,강원강릉시,조성옥씨댁,일반,2023,3,52,51,48.2,51.3,51,50.4,52,51
5300,지방,강원강릉시,조성옥씨댁,일반,2023,4,52.4,50.7,47.3,50.8,50,50.9,51.2,51
5301,지방,강원강릉시,GS마트,도로,2023,1,56,57.4,63.3,58.9,59,54.2,51.6,53
5302,지방,강원강릉시,GS마트,도로,2023,2,56.2,57,64,58.7,59,54.4,51.8,53
5303,지방,강원강릉시,GS마트,도로,2023,3,48.3,46.8,50.2,52.4,49,46.4,46.1,46
5304,지방,강원강릉시,GS마트,도로,2023,4,57.2,57.7,61.2,58.1,59,58.2,52.5,55
5305,지방,강원강릉시,일송정앞,도로,2023,1,66,65.5,65.7,67.4,66,63.1,57.6,60
5306,지방,강원강릉시,일송정앞,도로,2023,2,65.4,64.7,64.8,68,66,64,57.8,61
5307,지방,강원강릉시,일송정앞,도로,2023,3,60.7,56.2,59.6,56.2,58,51,44.1,48
5308,지방,강원강릉시,일송정앞,도로,2023,4,67.4,67.3,67.7,69.2,68,66.7,57.2,62
5309,지방,강원강릉시,조대규씨댁,일반,2023,1,50.7,48,51,51.1,50,48.5,47.6,48
5310,지방,강원강릉시,조대규씨댁,일반,2023,2,50.7,47.3,53.1,51.4,51,47.7,47.7,48
5311,지방,강원강릉시,조대규씨댁,일반,2023,3,51.3,48.2,53.6,51,51,47.4,48,48
5312,지방,강원강릉시,조대규씨댁,일반,2023,4,50.4,48.4,50.7,50.2,50,47.6,47.8,48
5313,지방,강원강릉시,동산한약방앞,일반,2023,1,50.4,52.9,52.9,52,52,48.3,48.1,48
5314,지방,강원강릉시,동산한약방앞,일반,2023,2,51,53.1,52.4,51.4,52,46.9,47.9,47
5315,지방,강원강릉시,동산한약방앞,일반,2023,3,52.8,52.9,52.1,52.1,52,46.5,46.9,47
5316,지방,강원강릉시,동산한약방앞,일반,2023,4,52.8,52.8,61.2,53,55,50.1,47.1,49
5317,지방,강원강릉시,최돈우씨댁,일반,2023,1,52,54.3,52.3,54.7,53,45.6,46.8,46
5318,지방,강원강릉시,최돈우씨댁,일반,2023,2,51.8,53.5,52.5,54,53,44.8,45.9,45
5319,지방,강원강릉시,최돈우씨댁,일반,2023,3,52.9,54.8,52.6,55,54,46,47,47
5320,지방,강원강릉시,최돈우씨댁,일반,2023,4,52,51.8,49.7,51.8,51,47.2,46.8,47
5321,지방,강원강릉시,강릉의료원 정문,도로,2023,1,68.2,69,69.6,69,69,67,60.2,64
5322,지방,강원강릉시,강릉의료원 정문,도로,2023,2,69.3,53.5,59.7,69.5,63,67.2,62.4,65
5323,지방,강원강릉시,강릉의료원 정문,도로,2023,3,47.5,48.1,49.2,48.7,48,43.4,41.1,42
5324,지방,강원강릉시,강릉의료원 정문,도로,2023,4,68.2,69.8,67.5,68.7,69,67,61,64
5325,지방,강원강릉시,토끼꽃 상사,도로,2023,1,68.1,67.2,63.1,66.9,66,65,62.4,64
5326,지방,강원강릉시,토끼꽃 상사,도로,2023,2,69,67.5,64.1,67.2,67,65.2,64.1,65
5327,지방,강원강릉시,토끼꽃 상사,도로,2023,3,58.3,50.6,48.6,49.9,52,48.5,47.2,48
5328,지방,강원강릉시,토끼꽃 상사,도로,2023,4,65.4,67.5,66.2,66.4,66,65.7,65.1,65
5329,지방,강원강릉시,장명섭씨댁,일반,2023,1,49.8,51,49.9,51.5,51,45.2,45.9,46
5330,지방,강원강릉시,장명섭씨댁,일반,2023,2,50.1,51.3,50.3,52.8,51,45.1,45.3,45
5331,지방,강원강릉시,장명섭씨댁,일반,2023,3,51.2,52.1,52,52,52,46.3,45.9,46
5332,지방,강원강릉시,장명섭씨댁,일반,2023,4,50.9,51.9,52.1,52.3,52,46.8,46.3,47
5333,지방,강원강릉시,신광식 댁앞,일반,2023,1,50.9,51.6,50.8,52.6,51,45.1,45.1,45
5334,지방,강원강릉시,신광식 댁앞,일반,2023,2,50.4,51.4,51.2,52.4,51,46.2,45.4,46
5335,지방,강원강릉시,신광식 댁앞,일반,2023,3,50.5,52,51.4,51.2,51,47.1,46,47
5336,지방,강원강릉시,신광식 댁앞,일반,2023,4,51.4,52.1,51.8,51.6,52,47.2,46.8,47
5337,지방,강원강릉시,갈바리의원,일반,2023,1,51,55,51.3,52.2,52,48,48.8,48
5338,지방,강원강릉시,갈바리의원,일반,2023,2,51.3,54.3,51.6,52.1,52,49.3,49.3,49
5339,지방,강원강릉시,갈바리의원,일반,2023,3,51.8,54.5,51.8,51.9,53,50.1,48.9,50
5340,지방,강원강릉시,갈바리의원,일반,2023,4,51.6,53.4,51.4,52,52,50.2,47.9,49
5341,지방,강원강릉시,강릉초등교정문,도로,2023,1,62.1,64.1,64,66.5,64,60.2,59.2,60
5342,지방,강원강릉시,강릉초등교정문,도로,2023,2,62.3,64.2,63.8,64.8,64,61,58.1,60
5343,지방,강원강릉시,강릉초등교정문,도로,2023,3,50.6,55.1,54.7,48.8,52,45.5,44.9,45
5344,지방,강원강릉시,강릉초등교정문,도로,2023,4,63.5,63.5,62.3,64.2,63,61.6,58.8,60
5345,지방,강원강릉시,홍제마을금고,도로,2023,1,62.8,63.5,61.9,63.9,63,61.4,56.1,59
5346,지방,강원강릉시,홍제마을금고,도로,2023,2,63.1,63.8,62.3,63.3,63,62.1,57.2,60
5347,지방,강원강릉시,홍제마을금고,도로,2023,3,65.9,63.8,64.3,62.5,64,51.4,52.5,52
5348,지방,강원강릉시,홍제마을금고,도로,2023,4,63.1,62.2,61.3,63.5,63,62.8,59.1,61
5349,지방,강원강릉시,고려마트,일반,2023,1,63.2,52.6,58.1,56.3,58,53.1,46.1,50
5350,지방,강원강릉시,고려마트,일반,2023,2,62.1,52.2,59.2,57.1,58,54.1,45.8,50
5351,지방,강원강릉시,고려마트,일반,2023,3,63.3,54.5,60.7,58.8,59,55.1,45.5,50
5352,지방,강원강릉시,고려마트,일반,2023,4,55.3,53.6,53.4,52.2,54,50.1,49.6,50
5353,지방,강원강릉시,강릉시 새마을회관,일반,2023,1,52.1,55.5,49.2,52.3,52,47.2,45.1,46
5354,지방,강원강릉시,강릉시 새마을회관,일반,2023,2,53.1,54.7,50.4,51.9,53,49.1,44.8,47
5355,지방,강원강릉시,강릉시 새마을회관,일반,2023,3,52.9,55.1,51.3,50.4,52,50.2,45.1,48
5356,지방,강원강릉시,강릉시 새마을회관,일반,2023,4,55.1,53.3,57.3,55.5,55,50.6,50.6,51
5357,지방,강원강릉시,서일APT 후문,일반,2023,1,57.3,56.1,52.7,61.1,57,45.1,45.3,45
5358,지방,강원강릉시,서일APT 후문,일반,2023,2,55.9,55.7,51.1,60.5,56,45.1,46.1,46
5359,지방,강원강릉시,서일APT 후문,일반,2023,3,56.2,56.3,52.6,61.4,57,46.3,47.8,47
